"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 02, 2020","2,949.10","2,995.00","3,053.95","2,925.00","348.15K","-0.71%"
"Feb 28, 2020","2,970.20","2,983.00","3,020.00","2,917.00","619.51K","-1.85%"
"Feb 27, 2020","3,026.05","3,036.95","3,100.00","2,960.00","652.39K","-0.50%"
"Feb 26, 2020","3,041.35","3,025.10","3,069.90","3,016.70","366.30K","0.26%"
"Feb 25, 2020","3,033.55","3,040.00","3,078.00","3,018.00","350.42K","-0.09%"
"Feb 24, 2020","3,036.20","3,059.00","3,065.00","3,005.00","427.35K","-0.76%"
"Feb 20, 2020","3,059.40","3,079.80","3,123.45","3,052.25","270.72K","-0.74%"
"Feb 19, 2020","3,082.25","3,082.10","3,111.00","3,040.00","462.92K","0.52%"
"Feb 18, 2020","3,066.45","3,080.00","3,080.00","3,020.00","453.17K","-0.57%"
"Feb 17, 2020","3,084.10","3,095.00","3,112.30","3,072.05","224.91K","-0.41%"
"Feb 14, 2020","3,096.65","3,116.00","3,159.00","3,090.30","270.51K","-1.23%"
"Feb 13, 2020","3,135.20","3,132.00","3,143.65","3,105.20","319.42K","-0.05%"
"Feb 12, 2020","3,136.80","3,124.20","3,209.00","3,124.20","669.15K","0.07%"
"Feb 11, 2020","3,134.70","3,179.95","3,198.80","3,124.20","507.52K","-0.66%"
"Feb 10, 2020","3,155.60","3,270.00","3,280.00","3,125.00","969.12K","-2.95%"
"Feb 07, 2020","3,251.40","3,256.00","3,296.00","3,237.10","450.06K","-0.02%"
