"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 11, 2019","56.75","58.00","58.35","56.40","17.67M","-2.07%"
"Apr 10, 2019","57.95","58.05","59.70","57.65","21.36M","-1.53%"
"Apr 09, 2019","58.85","59.00","59.10","57.25","21.78M","-0.25%"
"Apr 08, 2019","59.00","59.80","60.20","57.85","28.54M","-0.42%"
"Apr 05, 2019","59.25","58.90","59.55","58.00","34.06M","1.89%"
"Apr 04, 2019","58.15","57.65","58.65","56.05","42.40M","1.04%"
"Apr 03, 2019","57.55","57.00","58.75","56.75","45.41M","2.49%"
"Apr 02, 2019","56.15","55.40","56.65","54.45","22.65M","2.00%"
"Apr 01, 2019","55.05","54.70","56.65","54.60","28.75M","2.42%"
"Mar 29, 2019","53.75","51.00","54.35","51.00","36.91M","6.02%"
"Mar 28, 2019","50.70","50.30","51.10","50.10","22.88M","0.90%"
"Mar 27, 2019","50.25","51.00","51.85","50.05","20.01M","-0.79%"
"Mar 26, 2019","50.65","50.45","50.85","50.10","13.34M","1.40%"
"Mar 25, 2019","49.95","51.55","51.55","49.75","22.06M","-3.57%"
"Mar 22, 2019","51.80","53.10","53.80","51.60","18.46M","-2.36%"
"Mar 20, 2019","53.05","53.60","53.90","52.00","20.22M","-1.03%"
"Mar 19, 2019","53.60","54.15","55.10","53.25","22.91M","0.19%"
"Mar 18, 2019","53.50","52.15","54.30","51.05","28.50M","3.78%"
"Mar 15, 2019","51.55","53.30","53.35","51.05","31.67M","-2.18%"
"Mar 14, 2019","52.70","52.80","53.75","51.60","19.32M","0.09%"
"Mar 13, 2019","52.65","55.00","55.00","52.10","24.91M","-4.27%"
"Mar 12, 2019","55.00","55.65","56.00","54.65","15.52M","-0.09%"
"Mar 11, 2019","55.05","53.95","55.40","53.70","16.42M","2.90%"
"Mar 08, 2019","53.50","54.40","54.40","53.20","13.90M","-1.65%"
"Mar 07, 2019","54.40","55.45","56.00","54.20","19.41M","-1.89%"
"Mar 06, 2019","55.45","55.50","56.60","54.90","26.84M","0.73%"
"Mar 05, 2019","55.05","52.50","55.35","52.25","31.58M","5.16%"
"Mar 01, 2019","52.35","49.00","52.85","48.90","54.03M","8.50%"
"Feb 28, 2019","48.25","48.50","49.05","47.80","16.92M","-0.52%"
"Feb 27, 2019","48.50","48.85","49.85","48.20","17.74M","-0.10%"
"Feb 26, 2019","48.55","48.00","49.05","46.70","21.50M","-0.10%"
"Feb 25, 2019","48.60","49.70","50.40","48.20","20.37M","-1.32%"
"Feb 22, 2019","49.25","49.00","49.40","48.50","15.25M","0.51%"
"Feb 21, 2019","49.00","47.50","49.20","47.30","23.36M","2.30%"
"Feb 20, 2019","47.90","46.40","48.50","46.20","26.06M","3.68%"
"Feb 19, 2019","46.20","44.65","46.80","44.55","20.74M","3.94%"
"Feb 18, 2019","44.45","45.50","46.30","44.25","13.91M","-1.00%"
"Feb 15, 2019","44.90","46.00","46.40","44.30","12.50M","-2.92%"
"Feb 14, 2019","46.25","45.90","46.55","45.10","16.58M","0.54%"
"Feb 13, 2019","46.00","47.20","48.25","45.75","16.09M","-2.75%"
"Feb 12, 2019","47.30","44.95","47.95","44.50","31.71M","5.58%"
"Feb 11, 2019","44.80","44.80","45.35","44.05","17.95M","-0.11%"
"Feb 08, 2019","44.85","49.65","49.70","44.00","33.64M","-7.81%"
"Feb 07, 2019","48.65","48.00","49.10","47.05","13.95M","2.85%"
"Feb 06, 2019","47.30","45.75","47.80","44.55","11.98M","4.30%"
"Feb 05, 2019","45.35","45.65","46.35","44.70","8.39M","-0.87%"
"Feb 04, 2019","45.75","46.20","46.30","44.60","9.81M","-1.08%"
"Feb 01, 2019","46.25","47.50","47.90","45.80","11.07M","-1.60%"
"Jan 31, 2019","47.00","47.55","48.15","46.75","11.04M","-0.63%"
"Jan 30, 2019","47.30","46.55","47.85","46.50","9.74M","2.38%"
