"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 14, 2019","253.90","254.10","255.90","253.25","8.88M","0.02%"
"Nov 13, 2019","253.85","258.90","259.25","253.15","10.27M","-2.16%"
"Nov 11, 2019","259.45","260.60","262.35","258.80","7.25M","-0.40%"
"Nov 08, 2019","260.50","264.85","265.45","260.00","11.90M","-2.01%"
"Nov 07, 2019","265.85","262.90","266.30","262.00","14.78M","1.72%"
"Nov 06, 2019","261.35","262.95","263.80","260.00","8.86M","-0.59%"
"Nov 05, 2019","262.90","261.00","264.00","258.60","10.28M","0.82%"
"Nov 04, 2019","260.75","262.95","264.95","260.05","7.90M","-0.21%"
"Nov 01, 2019","261.30","259.35","263.00","258.75","12.57M","1.42%"
"Oct 31, 2019","257.65","260.00","262.85","256.20","16.65M","-0.67%"
"Oct 30, 2019","259.40","256.00","264.00","254.30","34.29M","2.43%"
"Oct 29, 2019","253.25","250.95","255.10","249.55","11.94M","1.14%"
"Oct 27, 2019","250.40","250.40","250.40","250.40","-","1.09%"
"Oct 25, 2019","247.70","256.90","257.20","247.00","32.59M","-0.54%"
"Oct 24, 2019","249.05","252.60","254.00","247.95","16.79M","-0.80%"
"Oct 23, 2019","251.05","250.40","251.95","249.05","12.83M","0.86%"
"Oct 22, 2019","248.90","245.00","251.10","244.95","18.28M","0.97%"
"Oct 18, 2019","246.50","246.00","247.80","245.10","12.83M","0.26%"
"Oct 17, 2019","245.85","244.00","246.70","243.85","13.65M","0.90%"
"Oct 16, 2019","243.65","247.40","247.60","242.15","16.06M","-1.60%"
"Oct 15, 2019","247.60","245.05","249.20","245.05","9.99M","1.43%"
"Oct 14, 2019","244.10","245.45","246.40","243.00","14.71M","0.06%"
"Oct 11, 2019","243.95","243.20","246.20","241.10","25.07M","0.31%"
"Oct 10, 2019","243.20","247.00","247.65","242.65","24.29M","-1.58%"
"Oct 09, 2019","247.10","251.30","252.20","246.30","21.50M","-1.91%"
"Oct 07, 2019","251.90","257.50","258.00","250.70","21.26M","-2.08%"
"Oct 04, 2019","257.25","263.00","263.90","255.20","18.09M","-1.68%"
"Oct 03, 2019","261.65","257.70","262.15","256.05","12.36M","2.25%"
"Oct 01, 2019","255.90","259.10","262.45","255.00","15.44M","-1.52%"
"Sep 30, 2019","259.85","254.75","260.80","249.40","20.59M","2.73%"
"Sep 27, 2019","252.95","250.00","258.00","250.00","17.54M","1.02%"
"Sep 26, 2019","250.40","247.30","251.40","246.25","17.85M","1.15%"
"Sep 25, 2019","247.55","255.10","256.25","242.70","20.60M","-3.30%"
"Sep 24, 2019","256.00","255.00","258.00","253.80","17.17M","0.45%"
"Sep 23, 2019","254.85","250.00","260.50","249.90","52.04M","7.06%"
"Sep 20, 2019","238.05","237.00","248.50","234.30","63.57M","0.57%"
"Sep 19, 2019","236.70","239.95","239.95","236.10","8.48M","-1.07%"
"Sep 18, 2019","239.25","237.70","242.30","234.05","19.96M","0.86%"
"Sep 17, 2019","237.20","239.80","240.10","236.80","10.67M","-0.92%"
"Sep 16, 2019","239.40","239.50","240.85","238.30","7.08M","-0.21%"
"Sep 13, 2019","239.90","241.00","242.45","238.60","14.03M","-0.35%"
"Sep 12, 2019","240.75","244.30","245.00","240.00","8.08M","-1.23%"
"Sep 11, 2019","243.75","244.60","245.45","243.00","8.97M","-0.71%"
"Sep 09, 2019","245.50","244.65","246.50","243.20","9.09M","0.66%"
"Sep 06, 2019","243.90","244.30","245.85","243.25","8.70M","-0.14%"
"Sep 05, 2019","244.25","242.00","246.90","242.00","8.45M","0.41%"
"Sep 04, 2019","243.25","241.60","244.55","241.30","7.03M","0.70%"
"Sep 03, 2019","241.55","244.45","244.45","240.65","9.55M","-1.67%"
"Aug 30, 2019","245.65","242.75","247.20","239.05","11.77M","1.84%"
"Aug 29, 2019","241.20","243.95","245.45","240.15","11.11M","-1.93%"
"Aug 28, 2019","245.95","246.15","247.65","243.10","8.89M","0.18%"
"Aug 27, 2019","245.50","243.95","246.30","242.70","14.53M","1.24%"
"Aug 26, 2019","242.50","240.70","243.45","234.95","12.86M","2.71%"
"Aug 23, 2019","236.10","239.00","239.45","234.65","16.44M","-1.65%"
"Aug 22, 2019","240.05","242.20","246.00","239.00","10.51M","-0.58%"
"Aug 21, 2019","241.45","246.70","246.90","240.85","14.74M","-2.05%"
"Aug 20, 2019","246.50","251.60","251.95","245.45","15.00M","-2.01%"
"Aug 19, 2019","251.55","253.50","257.30","250.95","12.52M","-0.57%"
"Aug 16, 2019","253.00","248.75","253.40","247.40","10.34M","1.71%"
"Aug 14, 2019","248.75","246.30","253.60","244.05","13.81M","0.99%"
"Aug 13, 2019","246.30","253.80","254.00","244.00","20.99M","-3.11%"
"Aug 09, 2019","254.20","258.85","258.85","253.50","9.93M","-1.38%"
